ProductID,TransactionType,TransactionID,ReferenceOrderID,ReferenceOrderLineID,TransactionDate,Quantity,ActualCost,ModifiedDate
821,W,154862,56545,0,2014-01-01 00:00:00,9,0,2014-01-01 00:00:00
823,W,154863,56546,0,2014-01-01 00:00:00,1,0,2014-01-01 00:00:00
824,W,154864,56547,0,2014-01-01 00:00:00,8,0,2014-01-01 00:00:00
826,W,154865,56548,0,2014-01-01 00:00:00,3,0,2014-01-01 00:00:00
827,W,154866,56549,0,2014-01-01 00:00:00,2,0,2014-01-01 00:00:00
829,W,154867,56550,0,2014-01-01 00:00:00,9,0,2014-01-01 00:00:00
834,W,154868,56551,0,2014-01-01 00:00:00,1,0,2014-01-01 00:00:00
836,W,154869,56552,0,2014-01-01 00:00:00,1,0,2014-01-01 00:00:00
887,W,154870,56553,0,2014-01-01 00:00:00,2,0,2014-01-01 00:00:00
889,W,154871,56554,0,2014-01-01 00:00:00,2,0,2014-01-01 00:00:00
891,W,154872,56555,0,2014-01-01 00:00:00,1,0,2014-01-01 00:00:00
892,W,154873,56556,0,2014-01-01 00:00:00,1,0,2014-01-01 00:00:00
893,W,154874,56557,0,2014-01-01 00:00:00,1,0,2014-01-01 00:00:00
894,W,154875,56558,0,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
896,W,154876,56559,0,2014-01-01 00:00:00,1,0,2014-01-01 00:00:00
901,W,154877,56560,0,2014-01-01 00:00:00,1,0,2014-01-01 00:00:00
905,W,154878,56561,0,2014-01-01 00:00:00,1,0,2014-01-01 00:00:00
945,W,154879,56562,0,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
946,W,154880,56563,0,2014-01-01 00:00:00,2,0,2014-01-01 00:00:00
947,W,154881,56564,0,2014-01-01 00:00:00,7,0,2014-01-01 00:00:00
949,W,154882,56565,0,2014-01-01 00:00:00,5,0,2014-01-01 00:00:00
950,W,154883,56566,0,2014-01-01 00:00:00,12,0,2014-01-01 00:00:00
951,W,154884,56567,0,2014-01-01 00:00:00,6,0,2014-01-01 00:00:00
994,W,154885,56568,0,2014-01-01 00:00:00,7,0,2014-01-01 00:00:00
995,W,154886,56569,0,2014-01-01 00:00:00,10,0,2014-01-01 00:00:00
996,W,154887,56570,0,2014-01-01 00:00:00,6,0,2014-01-01 00:00:00
3,W,154888,56571,0,2014-01-01 00:00:00,230,0,2014-01-01 00:00:00
324,W,154889,56572,0,2014-01-01 00:00:00,46,0,2014-01-01 00:00:00
327,W,154890,56573,0,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
328,W,154891,56574,0,2014-01-01 00:00:00,18,0,2014-01-01 00:00:00
329,W,154892,56575,0,2014-01-01 00:00:00,10,0,2014-01-01 00:00:00
330,W,154893,56576,0,2014-01-01 00:00:00,18,0,2014-01-01 00:00:00
398,W,154894,56577,0,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
399,W,154895,56578,0,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
400,W,154896,56579,0,2014-01-01 00:00:00,8,0,2014-01-01 00:00:00
401,W,154897,56580,0,2014-01-01 00:00:00,38,0,2014-01-01 00:00:00
529,W,154898,56581,0,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
532,W,154899,56582,0,2014-01-01 00:00:00,92,0,2014-01-01 00:00:00
533,W,154900,56583,0,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
534,W,154901,56584,0,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
802,W,154902,56585,0,2014-01-01 00:00:00,5,0,2014-01-01 00:00:00
803,W,154903,56586,0,2014-01-01 00:00:00,3,0,2014-01-01 00:00:00
804,W,154904,56587,0,2014-01-01 00:00:00,15,0,2014-01-01 00:00:00
316,W,154905,56588,0,2014-01-01 00:00:00,46,0,2014-01-01 00:00:00
331,W,154906,56589,0,2014-01-01 00:00:00,46,0,2014-01-01 00:00:00
350,W,154907,56590,0,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
531,W,154908,56591,0,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
873,S,154909,63363,2,2014-01-01 00:00:00,1,2.29,2014-01-01 00:00:00
932,S,154910,63363,1,2014-01-01 00:00:00,1,24.99,2014-01-01 00:00:00
877,S,154911,63364,2,2014-01-01 00:00:00,1,7.95,2014-01-01 00:00:00
878,S,154912,63364,1,2014-01-01 00:00:00,1,21.98,2014-01-01 00:00:00
921,S,154913,63365,1,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
712,S,154914,63366,2,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
881,S,154915,63366,1,2014-01-01 00:00:00,1,53.99,2014-01-01 00:00:00
707,S,154916,63367,2,2014-01-01 00:00:00,1,34.99,2014-01-01 00:00:00
796,S,154917,63367,1,2014-01-01 00:00:00,1,2443.35,2014-01-01 00:00:00
867,S,154918,63368,2,2014-01-01 00:00:00,1,69.99,2014-01-01 00:00:00
875,S,154919,63368,3,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
983,S,154920,63368,1,2014-01-01 00:00:00,1,769.49,2014-01-01 00:00:00
782,S,154921,63369,1,2014-01-01 00:00:00,1,2294.99,2014-01-01 00:00:00
880,S,154922,63369,2,2014-01-01 00:00:00,1,54.99,2014-01-01 00:00:00
782,S,154923,63370,1,2014-01-01 00:00:00,1,2294.99,2014-01-01 00:00:00
880,S,154924,63370,2,2014-01-01 00:00:00,1,54.99,2014-01-01 00:00:00
784,S,154925,63371,1,2014-01-01 00:00:00,1,2294.99,2014-01-01 00:00:00
873,S,154926,63371,2,2014-01-01 00:00:00,1,2.29,2014-01-01 00:00:00
780,S,154927,63372,1,2014-01-01 00:00:00,1,2319.99,2014-01-01 00:00:00
930,S,154928,63372,2,2014-01-01 00:00:00,1,35,2014-01-01 00:00:00
873,S,154929,63373,1,2014-01-01 00:00:00,1,2.29,2014-01-01 00:00:00
873,S,154930,63374,3,2014-01-01 00:00:00,1,2.29,2014-01-01 00:00:00
923,S,154931,63374,2,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
934,S,154932,63374,1,2014-01-01 00:00:00,1,28.99,2014-01-01 00:00:00
873,S,154933,63375,3,2014-01-01 00:00:00,1,2.29,2014-01-01 00:00:00
923,S,154934,63375,2,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
934,S,154935,63375,1,2014-01-01 00:00:00,1,28.99,2014-01-01 00:00:00
870,S,154936,63376,2,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
871,S,154937,63376,1,2014-01-01 00:00:00,1,9.99,2014-01-01 00:00:00
869,S,154938,63377,1,2014-01-01 00:00:00,1,69.99,2014-01-01 00:00:00
882,S,154939,63377,2,2014-01-01 00:00:00,1,53.99,2014-01-01 00:00:00
870,S,154940,63378,2,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
871,S,154941,63378,1,2014-01-01 00:00:00,1,9.99,2014-01-01 00:00:00
884,S,154942,63378,3,2014-01-01 00:00:00,1,53.99,2014-01-01 00:00:00
858,S,154943,63379,1,2014-01-01 00:00:00,1,24.49,2014-01-01 00:00:00
867,S,154944,63379,2,2014-01-01 00:00:00,1,69.99,2014-01-01 00:00:00
712,S,154945,63380,2,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
867,S,154946,63380,1,2014-01-01 00:00:00,1,69.99,2014-01-01 00:00:00
870,S,154947,63381,1,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
874,S,154948,63381,3,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
880,S,154949,63381,2,2014-01-01 00:00:00,1,54.99,2014-01-01 00:00:00
870,S,154950,63382,1,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
877,S,154951,63382,2,2014-01-01 00:00:00,1,7.95,2014-01-01 00:00:00
870,S,154952,63383,1,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
877,S,154953,63383,3,2014-01-01 00:00:00,1,7.95,2014-01-01 00:00:00
880,S,154954,63383,2,2014-01-01 00:00:00,1,54.99,2014-01-01 00:00:00
870,S,154955,63384,1,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
880,S,154956,63385,2,2014-01-01 00:00:00,1,54.99,2014-01-01 00:00:00
921,S,154957,63385,1,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
873,S,154958,63386,2,2014-01-01 00:00:00,1,2.29,2014-01-01 00:00:00
879,S,154959,63386,3,2014-01-01 00:00:00,1,159,2014-01-01 00:00:00
921,S,154960,63386,1,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
873,S,154961,63387,2,2014-01-01 00:00:00,1,2.29,2014-01-01 00:00:00
921,S,154962,63387,1,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
921,S,154963,63388,1,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
922,S,154964,63389,2,2014-01-01 00:00:00,1,3.99,2014-01-01 00:00:00
932,S,154965,63389,1,2014-01-01 00:00:00,1,24.99,2014-01-01 00:00:00
707,S,154966,63390,3,2014-01-01 00:00:00,1,34.99,2014-01-01 00:00:00
922,S,154967,63390,2,2014-01-01 00:00:00,1,3.99,2014-01-01 00:00:00
931,S,154968,63390,1,2014-01-01 00:00:00,1,21.49,2014-01-01 00:00:00
858,S,154969,63391,1,2014-01-01 00:00:00,1,24.49,2014-01-01 00:00:00
870,S,154970,63391,2,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
921,S,154971,63392,2,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
929,S,154972,63392,1,2014-01-01 00:00:00,1,29.99,2014-01-01 00:00:00
873,S,154973,63393,3,2014-01-01 00:00:00,1,2.29,2014-01-01 00:00:00
922,S,154974,63393,2,2014-01-01 00:00:00,1,3.99,2014-01-01 00:00:00
931,S,154975,63393,1,2014-01-01 00:00:00,1,21.49,2014-01-01 00:00:00
870,S,154976,63394,1,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
712,S,154977,63395,2,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
870,S,154978,63395,1,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
884,S,154979,63395,3,2014-01-01 00:00:00,1,53.99,2014-01-01 00:00:00
707,S,154980,63396,3,2014-01-01 00:00:00,1,34.99,2014-01-01 00:00:00
923,S,154981,63396,2,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
934,S,154982,63396,1,2014-01-01 00:00:00,1,28.99,2014-01-01 00:00:00
931,S,154983,63397,1,2014-01-01 00:00:00,1,21.49,2014-01-01 00:00:00
712,S,154984,63398,3,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
882,S,154985,63398,2,2014-01-01 00:00:00,1,53.99,2014-01-01 00:00:00
931,S,154986,63398,1,2014-01-01 00:00:00,1,21.49,2014-01-01 00:00:00
715,S,154987,63399,2,2014-01-01 00:00:00,1,49.99,2014-01-01 00:00:00
923,S,154988,63399,1,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
712,S,154989,63400,1,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
712,S,154990,63401,5,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
713,S,154991,63401,4,2014-01-01 00:00:00,1,49.99,2014-01-01 00:00:00
870,S,154992,63401,3,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
871,S,154993,63401,2,2014-01-01 00:00:00,1,9.99,2014-01-01 00:00:00
878,S,154994,63401,1,2014-01-01 00:00:00,1,21.98,2014-01-01 00:00:00
716,S,154995,63402,1,2014-01-01 00:00:00,1,49.99,2014-01-01 00:00:00
779,S,154996,63403,1,2014-01-01 00:00:00,1,2319.99,2014-01-01 00:00:00
873,S,154997,63403,4,2014-01-01 00:00:00,1,2.29,2014-01-01 00:00:00
877,S,154998,63403,5,2014-01-01 00:00:00,1,7.95,2014-01-01 00:00:00
878,S,154999,63403,3,2014-01-01 00:00:00,1,21.98,2014-01-01 00:00:00
930,S,155000,63403,2,2014-01-01 00:00:00,1,35,2014-01-01 00:00:00
781,S,155001,63404,1,2014-01-01 00:00:00,1,2319.99,2014-01-01 00:00:00
878,S,155002,63404,2,2014-01-01 00:00:00,1,21.98,2014-01-01 00:00:00
884,S,155003,63404,3,2014-01-01 00:00:00,1,53.99,2014-01-01 00:00:00
966,S,155004,63405,1,2014-01-01 00:00:00,1,2384.07,2014-01-01 00:00:00
883,S,155005,63406,2,2014-01-01 00:00:00,1,53.99,2014-01-01 00:00:00
975,S,155006,63406,1,2014-01-01 00:00:00,1,1700.99,2014-01-01 00:00:00
712,S,155007,63407,4,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
801,S,155008,63407,1,2014-01-01 00:00:00,1,1120.49,2014-01-01 00:00:00
870,S,155009,63407,2,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
872,S,155010,63407,3,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
712,S,155011,63408,4,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
795,S,155012,63408,1,2014-01-01 00:00:00,1,2443.35,2014-01-01 00:00:00
870,S,155013,63408,3,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
872,S,155014,63408,2,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
711,S,155015,63409,2,2014-01-01 00:00:00,1,34.99,2014-01-01 00:00:00
781,S,155016,63409,1,2014-01-01 00:00:00,1,2319.99,2014-01-01 00:00:00
711,S,155017,63410,3,2014-01-01 00:00:00,1,34.99,2014-01-01 00:00:00
780,S,155018,63410,1,2014-01-01 00:00:00,1,2319.99,2014-01-01 00:00:00
878,S,155019,63410,2,2014-01-01 00:00:00,1,21.98,2014-01-01 00:00:00
780,S,155020,63411,1,2014-01-01 00:00:00,1,2319.99,2014-01-01 00:00:00
880,S,155021,63411,2,2014-01-01 00:00:00,1,54.99,2014-01-01 00:00:00
870,S,155022,63412,2,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
872,S,155023,63412,3,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
880,S,155024,63412,4,2014-01-01 00:00:00,1,54.99,2014-01-01 00:00:00
998,S,155025,63412,1,2014-01-01 00:00:00,1,539.99,2014-01-01 00:00:00
870,S,155026,63413,3,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
872,S,155027,63413,2,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
997,S,155028,63413,1,2014-01-01 00:00:00,1,539.99,2014-01-01 00:00:00
864,S,155029,63414,2,2014-01-01 00:00:00,1,63.5,2014-01-01 00:00:00
977,S,155030,63414,1,2014-01-01 00:00:00,1,539.99,2014-01-01 00:00:00
801,S,155031,63415,1,2014-01-01 00:00:00,1,1120.49,2014-01-01 00:00:00
932,S,155032,63416,2,2014-01-01 00:00:00,1,24.99,2014-01-01 00:00:00
975,S,155033,63416,1,2014-01-01 00:00:00,1,1700.99,2014-01-01 00:00:00
708,S,155034,63417,2,2014-01-01 00:00:00,1,34.99,2014-01-01 00:00:00
712,S,155035,63417,3,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
799,S,155036,63417,1,2014-01-01 00:00:00,1,1120.49,2014-01-01 00:00:00
708,S,155037,63418,4,2014-01-01 00:00:00,1,34.99,2014-01-01 00:00:00
870,S,155038,63418,2,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
872,S,155039,63418,3,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
999,S,155040,63418,1,2014-01-01 00:00:00,1,539.99,2014-01-01 00:00:00
922,S,155041,63419,3,2014-01-01 00:00:00,1,3.99,2014-01-01 00:00:00
931,S,155042,63419,2,2014-01-01 00:00:00,1,21.49,2014-01-01 00:00:00
998,S,155043,63419,1,2014-01-01 00:00:00,1,539.99,2014-01-01 00:00:00
999,S,155044,63420,1,2014-01-01 00:00:00,1,539.99,2014-01-01 00:00:00
708,S,155045,63421,4,2014-01-01 00:00:00,1,34.99,2014-01-01 00:00:00
870,S,155046,63421,2,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
872,S,155047,63421,3,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
957,S,155048,63421,1,2014-01-01 00:00:00,1,2384.07,2014-01-01 00:00:00
957,S,155049,63422,1,2014-01-01 00:00:00,1,2384.07,2014-01-01 00:00:00
708,S,155050,63423,4,2014-01-01 00:00:00,1,34.99,2014-01-01 00:00:00
870,S,155051,63423,3,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
872,S,155052,63423,2,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
968,S,155053,63423,1,2014-01-01 00:00:00,1,2384.07,2014-01-01 00:00:00
870,S,155054,63424,3,2014-01-01 00:00:00,1,4.99,2014-01-01 00:00:00
872,S,155055,63424,2,2014-01-01 00:00:00,1,8.99,2014-01-01 00:00:00
961,S,155056,63424,1,2014-01-01 00:00:00,1,742.35,2014-01-01 00:00:00
910,P,155057,1601,1,2014-01-02 00:00:00,550,40.9395,2014-01-02 00:00:00
937,P,155058,1602,1,2014-01-02 00:00:00,550,62.9895,2014-01-02 00:00:00
465,P,155059,1603,1,2014-01-02 00:00:00,3,49.6965,2014-01-02 00:00:00
466,P,155060,1603,2,2014-01-02 00:00:00,3,45.423,2014-01-02 00:00:00
467,P,155061,1603,3,2014-01-02 00:00:00,3,43.323,2014-01-02 00:00:00
462,P,155062,1604,1,2014-01-02 00:00:00,3,47.6805,2014-01-02 00:00:00
510,P,155063,1605,1,2014-01-02 00:00:00,550,23.4045,2014-01-02 00:00:00
511,P,155064,1605,2,2014-01-02 00:00:00,550,27.867,2014-01-02 00:00:00
527,P,155065,1606,1,2014-01-02 00:00:00,550,6.7515,2014-01-02 00:00:00
509,P,155066,1607,3,2014-01-02 00:00:00,550,36.2775,2014-01-02 00:00:00
938,P,155067,1607,1,2014-01-02 00:00:00,550,31.4895,2014-01-02 00:00:00
939,P,155068,1607,2,2014-01-02 00:00:00,550,48.2895,2014-01-02 00:00:00
492,P,155069,1608,1,2014-01-02 00:00:00,60,50.7465,2014-01-02 00:00:00
493,P,155070,1608,2,2014-01-02 00:00:00,60,58.2645,2014-01-02 00:00:00
494,P,155071,1608,3,2014-01-02 00:00:00,60,50.7465,2014-01-02 00:00:00
495,P,155072,1608,4,2014-01-02 00:00:00,60,62.9265,2014-01-02 00:00:00
496,P,155073,1608,5,2014-01-02 00:00:00,60,49.6545,2014-01-02 00:00:00
523,P,155074,1609,1,2014-01-02 00:00:00,550,10.3845,2014-01-02 00:00:00
433,P,155075,1610,1,2014-01-02 00:00:00,3,43.554,2014-01-02 00:00:00
434,P,155076,1610,2,2014-01-02 00:00:00,3,39.2805,2014-01-02 00:00:00
435,P,155077,1610,3,2014-01-02 00:00:00,3,37.1805,2014-01-02 00:00:00
490,P,155078,1611,1,2014-01-02 00:00:00,3,12.7155,2014-01-02 00:00:00
491,P,155079,1611,2,2014-01-02 00:00:00,3,19.9395,2014-01-02 00:00:00
528,P,155080,1612,1,2014-01-02 00:00:00,3,38.157,2014-01-02 00:00:00
505,P,155081,1613,1,2014-01-02 00:00:00,3,44.2155,2014-01-02 00:00:00
938,P,155082,1614,1,2014-01-02 00:00:00,550,31.4895,2014-01-02 00:00:00
939,P,155083,1614,2,2014-01-02 00:00:00,550,48.2895,2014-01-02 00:00:00
358,P,155084,1615,1,2014-01-02 00:00:00,60,6.9825,2014-01-02 00:00:00
456,P,155085,1616,1,2014-01-02 00:00:00,3,49.6965,2014-01-02 00:00:00
457,P,155086,1616,2,2014-01-02 00:00:00,3,45.423,2014-01-02 00:00:00
458,P,155087,1616,3,2014-01-02 00:00:00,3,43.323,2014-01-02 00:00:00
459,P,155088,1616,4,2014-01-02 00:00:00,3,47.5965,2014-01-02 00:00:00
779,W,155089,56592,0,2014-01-02 00:00:00,2,0,2014-01-02 00:00:00
781,W,155090,56593,0,2014-01-02 00:00:00,1,0,2014-01-02 00:00:00
783,W,155091,56594,0,2014-01-02 00:00:00,1,0,2014-01-02 00:00:00
794,W,155092,56595,0,2014-01-02 00:00:00,1,0,2014-01-02 00:00:00
797,W,155093,56596,0,2014-01-02 00:00:00,4,0,2014-01-02 00:00:00
801,W,155094,56597,0,2014-01-02 00:00:00,2,0,2014-01-02 00:00:00
957,W,155095,56598,0,2014-01-02 00:00:00,2,0,2014-01-02 00:00:00
959,W,155096,56599,0,2014-01-02 00:00:00,1,0,2014-01-02 00:00:00
965,W,155097,56600,0,2014-01-02 00:00:00,1,0,2014-01-02 00:00:00
967,W,155098,56601,0,2014-01-02 00:00:00,1,0,2014-01-02 00:00:00
970,W,155099,56602,0,2014-01-02 00:00:00,1,0,2014-01-02 00:00:00
973,W,155100,56603,0,2014-01-02 00:00:00,1,0,2014-01-02 00:00:00
979,W,155101,56604,0,2014-01-02 00:00:00,1,0,2014-01-02 00:00:00
988,W,155102,56605,0,2014-01-02 00:00:00,1,0,2014-01-02 00:00:00
